Id,SalePrice
2736,146143.85684228083
2737,122724.3181951873
2738,132993.79023274942
2739,157844.92269632965
2740,139146.3452481581
2741,153375.14233159967
2742,162025.59712474718
2743,142316.8803644504
2744,154343.69949751423
2745,141432.55585200025
2746,137717.18060702804
2747,153990.87321418582
2748,132531.14050274604
2749,126495.91430170952
2750,128302.03534191962
2751,130766.46997039024
2752,191903.44420529256
2753,148790.78770906688
2754,220419.77669903298
2755,137016.99602617562
2756,87101.7281499234
2757,62724.68107820381
2758,94538.17497704017
2759,157586.50414191448
2760,123602.61976397519
2761,141722.1097861528
2762,143677.47260855118
2763,185223.5995023973
2764,148741.4264928341
2765,281311.80442707613
2766,126976.21796025737
2767,92234.2790352359
2768,124536.85608714493
2769,136489.15488259232
2770,139740.94660450367
2771,113700.02570716667
2772,109287.45820942805
2773,166834.08751351427
2774,133028.22564209116
2775,119893.5229823369
2776,143272.09710392807
2777,146179.7912380182
2778,104202.94733226838
2779,128011.96939934588
2780,92479.39017136191
2781,89677.44310712026
2782,100888.07766675613
2783,89856.68712027086
2784,125808.08375618595
2785,139902.54528282548
2786,67637.97645472875
2787,122627.38144341914
2788,75567.13175476552
2789,167780.63753744029
2790,101062.8426984635
2791,115959.71491112589
2792,51521.89801828188
2793,158097.79727416107
2794,96138.21434081308
2795,121626.10304851187
2796,97350.78943392418
2797,182836.77306962994
2798,101889.35347237709
2799,117398.10739660705
2800,68641.15956382571
2801,104087.18141499662
2802,127933.75911651019
2803,155582.75484639633
2804,139123.75990596824
2805,94261.83424901326
2806,79783.8479428791
2807,161861.94802363176
2808,151390.6315033245
2809,137734.8481035047
2810,131451.66787546937
2811,157070.19906639846
2812,159796.7372917724
2813,161449.9051137438
2814,166949.52683013084
2815,98932.25650732243
2816,234574.00839357878
2817,158039.54524525005
2818,134725.2837735042
2819,158890.19154150214
2820,143900.6621437724
2821,110010.29436333085
2822,189780.28952318465
2823,299460.1442648616
2824,177846.85268004308
2825,139317.100745022
2826,129435.06253094127
2827,135780.81497966027
2828,205153.16466068412
2829,188388.32843116534
2830,217756.84235760453
2831,181769.25754242187
2832,233085.60118311737
2833,308307.76333336736
2834,215198.03374532255
2835,243707.04452789834
2836,189274.1036203616
2837,151592.10111475654
2838,156199.56720262227
2839,175582.00197768002
2840,201270.63613026164
2841,206889.50260106343
2842,218865.71878986846
2843,150211.79173346097
2844,165698.7999495721
2845,122873.20983859172
2846,205755.23458256392
2847,210192.5074546034
2848,215802.70337522196
2849,197907.38967006956
2850,280006.19163788075
2851,212315.82255934313
2852,240492.27731246242
2853,233413.15687179306
2854,141187.66070745658
2855,199231.47178022884
2856,195248.93747535348
2857,186648.07509294112
2858,188180.27692943206
2859,122733.27501867447
2860,128370.86252220214
2861,120088.5226944693
2862,185288.00445888733
2863,127908.68558434336
2864,235332.815272633
2865,140315.3841462123
2866,138896.25023157586
2867,106006.66884685372
2868,92848.47035534473
2869,110103.33030324959
2870,132033.8090949548
2871,91557.84020113325
2872,53113.70861143375
2873,102071.98932407712
2874,127182.0972478568
2875,111449.3363106517
2876,158129.84192842047
2877,138013.95367513775
2878,153702.82237982005
2879,125865.48594809762
2880,105740.9509235493
2881,149950.26765312365
2882,176429.4110014812
2883,213045.52576268796
2884,218446.9497824998
2885,194173.32959648914
2886,227191.94578584965
2887,90927.72419906645
2888,144424.2120197874
2889,62301.583815694394
2890,79497.7225951833
2891,132286.1662219431
2892,48032.27924574548
2893,89773.48808208786
2894,59433.13188006546
2895,327796.5628829468
2896,278223.63921649894
2897,217751.16957562685
2898,154479.43468422582
2899,212920.43996144895
2900,164227.52026610257
2901,213212.79300917557
2902,179630.54523528647
2903,304972.9391790967
2904,320701.3203126566
2905,80788.11850260012
2906,193738.0143084737
2907,109544.50619072616
2908,133139.4149403714
2909,153165.594189491
2910,83388.73331361468
2911,86499.99480896315
2912,149275.11156526726
2913,81158.3769619365
2914,77531.44848647775
2915,82839.11824283187
2916,83711.5640915269
2917,152364.1034191426
2918,119312.96458524186
2919,225500.03144642792
